seed,range,num_data,packets
18,100,5,532
18,150,5,518
18,200,5,516
18,250,5,512
18,300,5,510
18,100,10,1074
18,150,10,1040
18,200,10,1036
18,250,10,1028
18,300,10,1024
18,100,15,1612
18,150,15,1566
18,200,15,1554
18,250,15,1546
18,300,15,1540
18,100,20,2158
18,150,20,2096
18,200,20,2076
18,250,20,2066
18,300,20,2054
18,100,25,2710
18,150,25,2628
18,200,25,2598
18,250,25,2584
18,300,25,2568
18,100,30,3248
18,150,30,3154
18,200,30,3118
18,250,30,3102
18,300,30,3084
18,100,35,3792
18,150,35,3684
18,200,35,3638
18,250,35,3622
18,300,35,3600
18,100,40,4334
18,150,40,4208
18,200,40,4156
18,250,40,4140
18,300,40,4112
18,100,45,4888
18,150,45,4748
18,200,45,4680
18,250,45,4664
18,300,45,4630
18,100,50,5444
18,150,50,5284
18,200,50,5206
18,250,50,5186
18,300,50,5146
18,100,55,5982
18,150,55,5806
18,200,55,5724
18,250,55,5700
18,300,55,5660
18,100,60,6540
18,150,60,6340
18,200,60,6248
18,250,60,6222
18,300,60,6178
18,100,65,7088
18,150,65,6868
18,200,65,6768
18,250,65,6740
18,300,65,6692
18,100,70,7640
18,150,70,7400
18,200,70,7292
18,250,70,7260
18,300,70,7210
18,100,75,8182
18,150,75,7926
18,200,75,7812
18,250,75,7776
18,300,75,7724
18,100,80,8724
18,150,80,8452
18,200,80,8332
18,250,80,8292
18,300,80,8238
18,100,85,9282
18,150,85,8992
18,200,85,8860
18,250,85,8816
18,300,85,8760
18,100,90,9830
18,150,90,9522
18,200,90,9382
18,250,90,9334
18,300,90,9278
18,100,95,10374
18,150,95,10050
18,200,95,9904
18,250,95,9852
18,300,95,9794
18,100,100,10926
18,150,100,10586
18,200,100,10428
18,250,100,10372
18,300,100,10312
